Mod:Item:MetaData, Localized Name
tconstruct:clay_cast:0, Sword Blade Clay Cast
tconstruct:clay_cast:0, Broad Axe Head Clay Cast
tconstruct:clay_cast:0, Chainmail Clay Cast
tconstruct:clay_cast:0, Pickaxe Head Clay Cast
tconstruct:clay_cast:0, Pipe Piece Clay Cast
tconstruct:clay_cast:0, Wide Guard Clay Cast
tconstruct:stone_torch:0, Stone Torch
tconstruct:stone_ladder:0, Stone Ladder
tconstruct:punji:0, Punji Sticks
tconstruct:rack:0, Item Rack
tconstruct:rack:1, Drying Rack
tconstruct:wood_rail:0, Wooden Rail
tconstruct:wood_rail_trapdoor:0, Wooden Rail with a Trapdoor
tconstruct:wooden_hopper:0, Wooden Hopper
tconstruct:slime_channel:0, Green Slime Channel
tconstruct:slime_channel:1, Blue Slime Channel
tconstruct:slime_channel:2, Purple Slime Channel
tconstruct:slime_channel:3, Blood Channel
tconstruct:slime_channel:4, Magma Slime Channel
tconstruct:dried_clay:0, Dried Clay
tconstruct:dried_clay:1, Dried Bricks
tconstruct:dried_clay_slab:0, Dried Clay Slab
tconstruct:dried_clay_slab:1, Dried Bricks Slab
tconstruct:dried_clay_stairs:0, Dried Clay Stairs
tconstruct:dried_brick_stairs:0, Dried Bricks Stairs
tconstruct:brownstone:0, Smooth Brownstone
tconstruct:brownstone:1, Rough Brownstone
tconstruct:brownstone:2, Brownstone Paver
tconstruct:brownstone:3, Brownstone Bricks
tconstruct:brownstone:4, Cracked Brownstone Bricks
tconstruct:brownstone:5, Fancy Brownstone Bricks
tconstruct:brownstone:6, Square Brownstone Bricks
tconstruct:brownstone:7, Brownstone Road
tconstruct:brownstone:8, Brownstone Creeperface
tconstruct:brownstone:9, Triangle Brownstone Bricks
tconstruct:brownstone:10, Small Brownstone Bricks
tconstruct:brownstone:11, Brownstone Tiles
tconstruct:brownstone_slab:0, Smooth Brownstone Slab
tconstruct:brownstone_slab:1, Rough Brownstone Slab
tconstruct:brownstone_slab:2, Brownstone Paver Slab
tconstruct:brownstone_slab:3, Brownstone Bricks Slab
tconstruct:brownstone_slab:4, Cracked Brownstone Bricks Slab
tconstruct:brownstone_slab:5, Fancy Brownstone Bricks Slab
tconstruct:brownstone_slab:6, Square Brownstone Bricks Slab
tconstruct:brownstone_slab:7, Brownstone Road Slab
tconstruct:brownstone_slab2:0, Brownstone Creeperface Slab
tconstruct:brownstone_slab2:1, Triangle Brownstone Bricks Slab
tconstruct:brownstone_slab2:2, Small Brownstone Bricks Slab
tconstruct:brownstone_slab2:3, Brownstone Tile Slab
tconstruct:brownstone_stairs_smooth:0, Smooth Brownstone Stairs
tconstruct:brownstone_stairs_rough:0, Rough Brownstone Stairs
tconstruct:brownstone_stairs_paver:0, Brownstone Paver Stairs
tconstruct:brownstone_stairs_brick:0, Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_cracked:0, Cracked Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_fancy:0, Fancy Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_square:0, Square Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_triangle:0, Triangle Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_small:0, Small Brownstone Bricks Stairs
tconstruct:brownstone_stairs_road:0, Brownstone Road Stairs
tconstruct:brownstone_stairs_tile:0, Brownstone Tile Stairs
tconstruct:brownstone_stairs_creeper:0, Brownstone Creeperface Stairs
tconstruct:slimesling:0, Slimesling
tconstruct:slimesling:1, Slimesling
tconstruct:slimesling:2, Slimesling
tconstruct:slimesling:3, Congealed Bloodsling
tconstruct:slimesling:4, Slimesling
tconstruct:slime_boots:0, Slime Boots
tconstruct:slime_boots:1, Slime Boots
tconstruct:slime_boots:2, Slime Boots
tconstruct:slime_boots:3, Congealed Blood Boots
tconstruct:slime_boots:4, Slime Boots
tconstruct:piggybackpack, Piggybackpack
tconstruct:throwball:0, Glowball
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, Stone Rod
tconstruct:fancy_frame:0, Fancy Item Frame
tconstruct:fancy_frame:1, Aluminium Brass Item Frame
tconstruct:fancy_frame:2, Cobalt Item Frame
tconstruct:fancy_frame:3, Ardite Item Frame
tconstruct:fancy_frame:4, Manyullyn Item Frame
tconstruct:fancy_frame:5, Golden Item Frame
tconstruct:fancy_frame:6, Clear Item Frame
tconstruct:moms_spaghetti, Mom's Spaghetti
dungeontactics:ore_nethergold, Nether Gold Ore
dungeontactics:ore_stonequartz, Quartz Ore
dungeontactics:ore_enddiamond, End Diamond Ore
dungeontactics:ore_endlapis, End Lapis Ore
dungeontactics:obsidianbrick, Obsidian Bricks
dungeontactics:dungeon_glass, Dungeon Glass
dungeontactics:lantern_iron, Iron Lantern
dungeontactics:lantern_gold, Golden Lantern
dungeontactics:alchemical_cauldron, Alchemical Cauldron
dungeontactics:barrel, Barrel
dungeontactics:powderkeg, Powder Keg
dungeontactics:wither_web, Wither Web
dungeontactics:powered_bars, Powered Bars
dungeontactics:fan_block, Fan
dungeontactics:flamer_block, Flamer
dungeontactics:trap_boom, Boom Trap
dungeontactics:trap_fire, Fire Trap
dungeontactics:trap_slime, Slime Trap
dungeontactics:trap_foul, Fume Trap
dungeontactics:trap_ailment, Ailing Trap
dungeontactics:trap_port, Port Trap
dungeontactics:trap_ambush, Ambush Trap
dungeontactics:trap_spectral, Spectral Trap
dungeontactics:flower_sanguine, Sanguine Rose
dungeontactics:flower_xp, Elder Flower
dungeontactics:flower_bramble, Bramble
dungeontactics:flower_bark, Bark Vine
dungeontactics:flower_cinder, Cinder Bloom
dungeontactics:flower_tangle, Tangle Weed
dungeontactics:flower_ailment, Ailing Nettle
dungeontactics:flower_fade, Fade Leaf
dungeontactics:flower_feather, Feather Blossom
dungeontactics:bush_cherrybomb, Cherry Bomb Bush
dungeontactics:bush_incindiberry, Incindiberry Bush
dungeontactics:bush_glowcurrent, Glowcurrent Bush
dungeontactics:guardian_alter, Guardian Alter
dungeontactics:peg_hammer, Lygrimul
dungeontactics:dungeonpedia:1, Dungeonpedia
dungeontactics:dungeonpedia:2, Weapons
dungeontactics:dungeonpedia:3, Trinkets & Charms
dungeontactics:dungeonpedia:4, Magic and Alchemy
dungeontactics:dungeonpedia:5, Cauldron Recipes
dungeontactics:dungeonpedia:6, Unique Weapons
dungeontactics:dungeonpedia:7, Engineering
dungeontactics:dungeonpedia:8, World
dungeontactics:wooden_hammer, Wooden Hammer
dungeontactics:stone_hammer, Stone Hammer
dungeontactics:iron_hammer, Iron Hammer
dungeontactics:golden_hammer, Golden Hammer
dungeontactics:diamond_hammer, Diamond Hammer
dungeontactics:gilded_hammer, Gilded Hammer
dungeontactics:jewelled_hammer, Jewelled Hammer
dungeontactics:tin_hammer, Tin Hammer
dungeontactics:copper_hammer, Copper Hammer
dungeontactics:bronze_hammer, Bronze Hammer
dungeontactics:lead_hammer, Lead Hammer
dungeontactics:invar_hammer, Invar Hammer
dungeontactics:steel_hammer, Steel Hammer
dungeontactics:silver_hammer, Silver Hammer
dungeontactics:electrum_hammer, Electrum Hammer
dungeontactics:platinum_hammer, Platinum Hammer
dungeontactics:tungsten_hammer, Tungsten Hammer
dungeontactics:titanium_hammer, Titanium Hammer
dungeontactics:osmium_hammer, Osmium Hammer
dungeontactics:emerald_hammer, Emerald Hammer
dungeontactics:ruby_hammer, Ruby Hammer
dungeontactics:sapphire_hammer, Sapphire Hammer
dungeontactics:peridot_hammer, Peridot Hammer
dungeontactics:amethyst_hammer, Amethyst Hammer
dungeontactics:crystal_hammer, Crystal Hammer
dungeontactics:topaz_hammer, Topaz Hammer
dungeontactics:soulsteel_hammer, Refined Hammer
dungeontactics:wooden_battleaxe, Wooden Battleaxe
dungeontactics:stone_battleaxe, Stone Battleaxe
dungeontactics:iron_battleaxe, Iron Battleaxe
dungeontactics:golden_battleaxe, Golden Battleaxe
dungeontactics:diamond_battleaxe, Diamond Battleaxe
dungeontactics:gilded_battleaxe, Gilded Battleaxe
dungeontactics:jewelled_battleaxe, Jewelled Battleaxe
dungeontactics:tin_battleaxe, Tin Battleaxe
dungeontactics:copper_battleaxe, Copper Battleaxe
dungeontactics:bronze_battleaxe, Bronze Battleaxe
dungeontactics:lead_battleaxe, Lead Battleaxe
dungeontactics:invar_battleaxe, Invar Battleaxe
dungeontactics:steel_battleaxe, Steel Battleaxe
dungeontactics:silver_battleaxe, Silver Battleaxe
dungeontactics:electrum_battleaxe, Electrum Battleaxe
dungeontactics:platinum_battleaxe, Platinum Battleaxe
dungeontactics:tungsten_battleaxe, Tungsten Battleaxe
dungeontactics:titanium_battleaxe, Titanium Battleaxe
dungeontactics:osmium_battleaxe, Osmium Battleaxe
dungeontactics:emerald_battleaxe, Emerald Battleaxe
dungeontactics:ruby_battleaxe, Ruby Battleaxe
dungeontactics:sapphire_battleaxe, Sapphire Battleaxe
dungeontactics:peridot_battleaxe, Peridot Battleaxe
dungeontactics:amethyst_battleaxe, Amethyst Battleaxe
dungeontactics:crystal_battleaxe, Crystal Battleaxe
dungeontactics:topaz_battleaxe, Topaz Battleaxe
dungeontactics:wooden_glaive, Wooden Glaive
dungeontactics:stone_glaive, Stone Glaive
dungeontactics:iron_glaive, Iron Glaive
dungeontactics:golden_glaive, Golden Glaive
dungeontactics:diamond_glaive, Diamond Glaive
dungeontactics:gilded_glaive, Gilded Glaive
dungeontactics:jewelled_glaive, Jewelled Glaive
dungeontactics:tin_glaive, Tin Glaive
dungeontactics:copper_glaive, Copper Glaive
dungeontactics:bronze_glaive, Bronze Glaive
dungeontactics:lead_glaive, Lead Glaive
dungeontactics:invar_glaive, Invar Glaive
dungeontactics:steel_glaive, Steel Glaive
dungeontactics:silver_glaive, Silver Glaive
dungeontactics:electrum_glaive, Electrum Glaive
dungeontactics:platinum_glaive, Platinum Glaive
dungeontactics:tungsten_glaive, Tungsten Glaive
dungeontactics:titanium_glaive, Titanium Glaive
dungeontactics:osmium_glaive, Osmium Glaive
dungeontactics:emerald_glaive, Emerald Glaive
dungeontactics:ruby_glaive, Ruby Glaive
dungeontactics:sapphire_glaive, Sapphire Glaive
dungeontactics:peridot_glaive, Peridot Glaive
dungeontactics:amethyst_glaive, Amethyst Glaive
dungeontactics:crystal_glaive, Crystal Glaive
dungeontactics:topaz_glaive, Topaz Glaive
dungeontactics:soulsteel_glaive, Refined Glaive
dungeontactics:gilded_sword, Gilded Sword
dungeontactics:jewelled_sword, Jewelled Sword
dungeontactics:wooden_cutlass, Wooden Cutlass
dungeontactics:stone_cutlass, Stone Cutlass
dungeontactics:iron_cutlass, Iron Cutlass
dungeontactics:golden_cutlass, Golden Cutlass
dungeontactics:diamond_cutlass, Diamond Cutlass
dungeontactics:gilded_cutlass, Gilded Cutlass
dungeontactics:jewelled_cutlass, Jewelled Cutlass
dungeontactics:tin_cutlass, Tin Cutlass
dungeontactics:copper_cutlass, Copper Cutlass
dungeontactics:bronze_cutlass, Bronze Cutlass
dungeontactics:lead_cutlass, Lead Cutlass
dungeontactics:invar_cutlass, Invar Cutlass
dungeontactics:steel_cutlass, Steel Cutlass
dungeontactics:silver_cutlass, Silver Cutlass
dungeontactics:electrum_cutlass, Electrum Cutlass
dungeontactics:platinum_cutlass, Platinum Cutlass
dungeontactics:tungsten_cutlass, Tungsten Cutlass
dungeontactics:titanium_cutlass, Titanium Cutlass
dungeontactics:osmium_cutlass, Osmium Cutlass
dungeontactics:emerald_cutlass, Emerald Cutlass
dungeontactics:ruby_cutlass, Ruby Cutlass
dungeontactics:sapphire_cutlass, Sapphire Cutlass
dungeontactics:peridot_cutlass, Peridot Cutlass
dungeontactics:amethyst_cutlass, Amethyst Cutlass
dungeontactics:crystal_cutlass, Crystal Cutlass
dungeontactics:topaz_cutlass, Topaz Cutlass
dungeontactics:soulsteel_cutlass, Refined Cutlass
dungeontactics:wooden_knife, Wooden Knife
dungeontactics:stone_knife, Stone Knife
dungeontactics:iron_knife, Iron Knife
dungeontactics:golden_knife, Golden Knife
dungeontactics:diamond_knife, Diamond Knife
dungeontactics:gilded_knife, Gilded Knife
dungeontactics:jewelled_knife, Jewelled Knife
dungeontactics:tin_knife, Tin Knife
dungeontactics:copper_knife, Copper Knife
dungeontactics:bronze_knife, Bronze Knife
dungeontactics:lead_knife, Lead Knife
dungeontactics:invar_knife, Invar Knife
dungeontactics:steel_knife, Steel Knife
dungeontactics:silver_knife, Silver Knife
dungeontactics:electrum_knife, Electrum Knife
dungeontactics:platinum_knife, Platinum Knife
dungeontactics:tungsten_knife, Tungsten Knife
dungeontactics:titanium_knife, Titanium Knife
dungeontactics:osmium_knife, Osmium Knife
dungeontactics:emerald_knife, Emerald Knife
dungeontactics:ruby_knife, Ruby Knife
dungeontactics:sapphire_knife, Sapphire Knife
dungeontactics:peridot_knife, Peridot Knife
dungeontactics:amethyst_knife, Amethyst Knife
dungeontactics:crystal_knife, Crystal Knife
dungeontactics:topaz_knife, Topaz Knife
dungeontactics:soulsteel_knife, item.dungeontactics:soulsteel_knife.name
dungeontactics:wooden_cestus, Wooden Cestus
dungeontactics:stone_cestus, Stone Cestus
dungeontactics:iron_cestus, Iron Cestus
dungeontactics:golden_cestus, Golden Cestus
dungeontactics:diamond_cestus, Diamond Cestus
dungeontactics:gilded_cestus, Gilded Cestus
dungeontactics:jewelled_cestus, Jewelled Cestus
dungeontactics:tin_cestus, Tin Cestus
dungeontactics:copper_cestus, Copper Cestus
dungeontactics:bronze_cestus, Bronze Cestus
dungeontactics:lead_cestus, Lead Cestus
dungeontactics:invar_cestus, Invar Cestus
dungeontactics:steel_cestus, Steel Cestus
dungeontactics:silver_cestus, Silver Cestus
dungeontactics:electrum_cestus, Electrum Cestus
dungeontactics:platinum_cestus, Platinum Cestus
dungeontactics:tungsten_cestus, Tungsten Cestus
dungeontactics:titanium_cestus, Titanium Cestus
dungeontactics:osmium_cestus, Osmium Cestus
dungeontactics:emerald_cestus, Emerald Cestus
dungeontactics:ruby_cestus, Ruby Cestus
dungeontactics:sapphire_cestus, Sapphire Cestus
dungeontactics:peridot_cestus, Peridot Cestus
dungeontactics:amethyst_cestus, Amethyst Cestus
dungeontactics:crystal_cestus, Crystal Cestus
dungeontactics:topaz_cestus, Topaz Cestus
dungeontactics:soulsteel_cestus, Refined Cestus
dungeontactics:mastery_tome_leap, Mastery Tome: Leaping
dungeontactics:mastery_tome_smash, Mastery Tome: Smash
dungeontactics:mastery_tome_riposte, Mastery Tome: Riposte
dungeontactics:mastery_tome_pierce, Mastery Tome: Pierce
dungeontactics:mastery_tome_multistrike, Mastery Tome: Multi Strike
dungeontactics:mastery_tome_smokebomb, Mastery Tome: Smoke Bomb
dungeontactics:mastery_tome_roar, Mastery Tome: Roar
dungeontactics:mastery_tome_pummel, Mastery Tome: Pummel
dungeontactics:wooden_shield, Wooden Shield
dungeontactics:stone_shield, Stone Shield
dungeontactics:iron_shield, Iron Shield
dungeontactics:golden_shield, Golden Shield
dungeontactics:diamond_shield, Diamond Shield
dungeontactics:gilded_shield, Gilded Shield
dungeontactics:jewelled_shield, Jewelled Shield
dungeontactics:tin_shield, Tin Shield
dungeontactics:copper_shield, Copper Shield
dungeontactics:bronze_shield, Bronze Shield
dungeontactics:lead_shield, Lead Shield
dungeontactics:invar_shield, Invar Shield
dungeontactics:steel_shield, Steel Shield
dungeontactics:silver_shield, Silver Shield
dungeontactics:electrum_shield, Electrum Shield
dungeontactics:platinum_shield, Platinum Shield
dungeontactics:tungsten_shield, Tungsten Shield
dungeontactics:titanium_shield, Titanium Shield
dungeontactics:osmium_shield, Osmium Shield
dungeontactics:emerald_shield, Emerald Shield
dungeontactics:ruby_shield, Ruby Shield
dungeontactics:sapphire_shield, Sapphire Shield
dungeontactics:peridot_shield, Peridot Shield
dungeontactics:amethyst_shield, Amethyst Shield
dungeontactics:crystal_shield, Crystal Shield
dungeontactics:topaz_shield, Topaz Shield
dungeontactics:soulsteel_shield, Refined Shield
dungeontactics:cherry_bomb, Cherry Bomb
dungeontactics:incindiberry, Incindiberry
dungeontactics:glowcurrent, Glowcurrent
dungeontactics:slingshot, Slingshot
dungeontactics:grenade_concussive, Grenade
dungeontactics:grenade_concussive_cluster, Cluster Grenade
dungeontactics:grenade_pyro, Pyro Grenade
dungeontactics:grenade_pyro_cluster, Cluster Pyro Grenade
dungeontactics:grenade_porting, Porting Grenade
dungeontactics:grenade_porting_cluster, Cluster Porting Grenade
dungeontactics:grenade_cryo, Cryo Grenade
dungeontactics:grenade_cryo_cluster, Cluster Cryo Grenade
dungeontactics:potshot, Potshot
dungeontactics:potshot_ammo, Potshot Ammo
dungeontactics:studded_helmet, Studded Leather Helmet
dungeontactics:studded_chestplate, Studded Leather Chestplate
dungeontactics:studded_leggings, Studded Leather Leggings
dungeontactics:studded_boots, Studded Leather Boots
dungeontactics:gilded_helmet, Gilded Helmet
dungeontactics:gilded_chestplate, Gilded Chestplate
dungeontactics:gilded_leggings, Gilded Leggings
dungeontactics:gilded_boots, Gilded Boots
dungeontactics:jewelled_helmet, Jewelled Helmet
dungeontactics:jewelled_chestplate, Jewelled Chestplate
dungeontactics:jewelled_leggings, Jewelled Leggings
dungeontactics:jewelled_boots, Jewelled Boots
dungeontactics:magic_powder, Magic Powder
dungeontactics:magic_pouch, Magic Pouch
dungeontactics:magic_scroll, Spell Scroll
dungeontactics:high_striker, High Striker
dungeontactics:wackerjab, Wackerjab
dungeontactics:taser, Taser
dungeontactics:claws, Claws
dungeontactics:lithen_scythe, Lithen Scythe
dungeontactics:terrible_feather, H�hnerfeder
dungeontactics:pirate_hook, Pirate Hook
dungeontactics:coin_cannon, Coin Cannon
dungeontactics:backfire_cannon, Backfire Cannon
dungeontactics:hot_potatoe, Hot Potatoe
dungeontactics:fire_water, Ever-Flowing Fire Water
dungeontactics:boots_of_blinding_speed, Boots of Blinding Speed
dungeontactics:icarus_ring, Icarus Ring
dungeontactics:engineer_dungarees, Engineer's Dungarees
dungeontactics:flight_goggles, Flight Goggles
dungeontactics:rocket_pants, Rocket Pants
dungeontactics:bounce_boots, Bounce Boots
dungeontactics:battle_hat, Wolf Hat
dungeontactics:battle_harness, Battle Harness
dungeontactics:battle_belt, Battle Belt
dungeontactics:battle_boots, Battle Shin Guards
dungeontactics:tunnelling_device, Portable Tunnelling Device
dungeontactics:piston_glove, Portable Piston Device
dungeontactics:piston_glove_sticky, Portable Piston Device (Sticky)
dungeontactics:engineers_wrench_iron, Iron Engineer's Wrench
dungeontactics:engineers_wrench_bronze, Bronze Engineer's Wrench
dungeontactics:engineers_wrench_steel, Steel Engineer's Wrench
dungeontactics:gilded_pickaxe, Gilded Pickaxe
dungeontactics:gilded_shovel, Gilded Shovel
dungeontactics:gilded_axe, Gilded Axe
dungeontactics:gilded_hoe, Gilded Hoe
dungeontactics:jewelled_pickaxe, Jewelled Pickaxe
dungeontactics:jewelled_shovel, Jewelled Shovel
dungeontactics:jewelled_axe, Jewelled Axe
dungeontactics:jewelled_hoe, Jewelled Hoe
dungeontactics:magic_tether, Magic Tether
dungeontactics:phylactery, Phylactery
dungeontactics:bagofhoarding, Bag of Hoarding
dungeontactics:ducttape, Duct Tape
dungeontactics:heart_drop, Heart Drop
dungeontactics:heart_jar, Heart Jar
dungeontactics:heart_golden, Heart of Gold
dungeontactics:slime_bucket, Slime Bucket
dungeontactics:ironlinks, Iron Chain Links
dungeontactics:cut_diamond, Cut Diamond
dungeontactics:cluster_iron, Iron Cluster
dungeontactics:cluster_gold, Gold Cluster
dungeontactics:cluster_tin, Tin Cluster
dungeontactics:cluster_copper, Copper Cluster
dungeontactics:cluster_lead, Lead Cluster
dungeontactics:cluster_silver, Silver Cluster
dungeontactics:cluster_platinum, Platinum Cluster
dungeontactics:cluster_tungsten, Tungsten Cluster
dungeontactics:cluster_titanium, Titanium Cluster
